datetime,demand_mw,load_shedding,temp_mean,wspd_mean
2023-12-02 14:00:00,9000,53,23.63,4.22
2023-12-02 15:00:00,8711,52,23.13,1.5
2023-12-02 16:00:00,8700,53,22.32,4.57
2023-12-02 17:00:00,9225,0,22.03,2.78
2023-12-02 18:00:00,10636,0,21.87,2.4
2023-12-02 19:00:00,10408,0,20.85,2.33
2023-12-02 20:00:00,10137,0,20.63,2.28
2023-12-02 21:00:00,9945,0,21.15,1.5
2023-12-02 22:00:00,9470,0,20.15,4.02
2023-12-02 23:00:00,9090,0,19.8,3.6
2023-12-03 01:00:00,8268,0,20.93,5.07
2023-12-03 02:00:00,7902,0,22.13,5.0
2023-12-03 03:00:00,7624,0,24.3,5.58
2023-12-03 04:00:00,7382,0,25.9,8.82
2023-12-03 05:00:00,7314,0,27.28,6.93
2023-12-03 06:00:00,7508,0,27.53,2.47
2023-12-03 07:00:00,7985,41,28.87,3.7
2023-12-03 08:00:00,8580,48,29.42,2.82
2023-12-03 09:00:00,8730,85,29.82,3.3
2023-12-03 10:00:00,8685,61,27.63,4.2
2023-12-03 11:00:00,9050,54,25.98,3.72
2023-12-03 12:00:00,9480,64,24.67,3.0
2023-12-03 13:00:00,9830,57,24.42,5.17
2023-12-03 14:00:00,9520,37,23.45,4.87
2023-12-03 15:00:00,9380,53,23.03,2.47
2023-12-03 16:00:00,9200,0,22.82,5.3
2023-12-03 17:00:00,9572,0,22.3,2.77
2023-12-03 18:00:00,10876,0,21.87,2.17
2023-12-03 19:00:00,10594,0,20.65,3.13
2023-12-03 20:00:00,10143,0,20.32,3.12
2023-12-03 21:00:00,10006,0,20.87,0.9
2023-12-03 22:00:00,9589,0,20.07,3.32
2023-12-03 23:00:00,9075,0,20.05,2.83
2023-12-04 01:00:00,8198,0,20.47,5.92
2023-12-04 02:00:00,7875,0,22.37,6.85
2023-12-04 03:00:00,7624,0,23.85,4.88
2023-12-04 04:00:00,7424,0,25.85,7.53
2023-12-04 05:00:00,7224,0,27.03,7.33
2023-12-04 06:00:00,7674,0,27.87,3.67
2023-12-04 07:00:00,7887,0,28.5,4.08
2023-12-04 08:00:00,8576,0,28.78,4.02
2023-12-04 09:00:00,8777,0,29.35,3.07
2023-12-04 10:00:00,8685,0,27.03,3.37
2023-12-04 11:00:00,9001,0,26.18,3.9
2023-12-04 12:00:00,9415,0,24.58,2.77
2023-12-04 13:00:00,9646,0,24.25,3.55
2023-12-04 14:00:00,9397,0,23.88,3.97
2023-12-04 15:00:00,9302,0,23.55,0.6
2023-12-04 16:00:00,9146,0,23.38,3.0
2023-12-04 17:00:00,9524,0,22.97,3.12
2023-12-04 18:00:00,10762,0,22.82,1.8
2023-12-04 19:00:00,10921,0,22.13,2.72
2023-12-04 20:00:00,10312,0,21.92,2.78
2023-12-04 21:00:00,10056,0,22.32,2.7
2023-12-04 22:00:00,9661,0,21.9,3.43
2023-12-04 23:00:00,9196,0,21.65,1.5
2023-12-05 01:00:00,8345,0,22.38,5.8
2023-12-05 02:00:00,8039,0,23.22,6.18
2023-12-05 03:00:00,7830,0,24.22,5.25
2023-12-05 04:00:00,7445,0,24.9,5.7
2023-12-05 05:00:00,7347,0,25.38,5.83
2023-12-05 06:00:00,7675,0,26.35,4.27
2023-12-05 07:00:00,7972,0,25.65,5.77
2023-12-05 08:00:00,8531,0,25.8,4.98
2023-12-05 09:00:00,8658,0,26.52,5.22
2023-12-05 10:00:00,8708,0,25.03,5.1
2023-12-05 11:00:00,8970,0,23.7,6.42
2023-12-05 12:00:00,9039,0,23.87,4.88
2023-12-05 13:00:00,9558,0,22.9,3.37
2023-12-05 14:00:00,9252,0,22.63,3.43
2023-12-05 15:00:00,8990,0,22.95,1.2
2023-12-05 16:00:00,8883,0,22.05,3.37
2023-12-05 17:00:00,9452,0,21.72,4.33
2023-12-05 18:00:00,10838,0,22.37,2.47
2023-12-05 19:00:00,10243,0,21.65,2.9
2023-12-05 20:00:00,10209,0,21.47,2.72
2023-12-05 21:00:00,9760,0,21.87,3.0
2023-12-05 22:00:00,9532,0,21.4,3.72
2023-12-05 23:00:00,8948,0,21.0,4.08
2023-12-06 01:00:00,8045,0,21.6,4.17
2023-12-06 02:00:00,7785,0,22.58,4.82
2023-12-06 03:00:00,7528,0,23.72,3.67
2023-12-06 04:00:00,7388,0,24.95,6.87
2023-12-06 05:00:00,7309,0,25.83,5.02
2023-12-06 06:00:00,7409,0,26.07,5.12
2023-12-06 07:00:00,7738,0,26.42,4.58
2023-12-06 08:00:00,8565,0,26.48,5.6
2023-12-06 09:00:00,8665,0,26.87,5.18
2023-12-06 10:00:00,8662,0,25.57,5.67
2023-12-06 11:00:00,8948,0,24.4,5.77
2023-12-06 12:00:00,9153,0,24.15,1.87
2023-12-06 13:00:00,9263,0,23.28,4.33
2023-12-06 14:00:00,9139,0,23.0,4.87
2023-12-06 15:00:00,9186,0,23.03,4.33
2023-12-06 16:00:00,9046,0,22.97,5.17
2023-12-06 17:00:00,9805,0,22.53,3.43
2023-12-06 18:00:00,10827,0,22.35,4.33
2023-12-06 19:00:00,10474,0,21.97,3.85
2023-12-06 20:00:00,10083,0,21.85,3.43
2023-12-06 21:00:00,9971,0,21.55,1.8
2023-12-06 22:00:00,9539,0,21.7,4.32
2023-12-06 23:00:00,9154,0,21.1,3.22
2023-12-07 01:00:00,8195,0,21.35,5.02
2023-12-07 02:00:00,7614,0,21.83,5.62
2023-12-07 03:00:00,7333,0,21.95,5.25
2023-12-07 04:00:00,7101,0,22.7,6.17
2023-12-07 05:00:00,6835,0,23.17,5.5
2023-12-07 06:00:00,6896,0,23.38,5.25
2023-12-07 07:00:00,7317,0,23.28,5.98
2023-12-07 08:00:00,8125,0,23.07,6.7
2023-12-07 09:00:00,8526,0,23.08,5.55
2023-12-07 10:00:00,8557,0,22.28,4.8
2023-12-07 11:00:00,8762,0,21.67,3.18
2023-12-07 12:00:00,9214,0,21.42,3.32
2023-12-07 13:00:00,9358,0,20.97,5.2
2023-12-07 14:00:00,8821,0,21.2,5.33
2023-12-07 15:00:00,8556,0,21.28,4.85
2023-12-07 16:00:00,8554,0,21.05,4.95
2023-12-07 17:00:00,8926,0,20.78,4.35
2023-12-07 18:00:00,9839,0,20.78,3.68
2023-12-07 19:00:00,9501,0,20.67,3.95
2023-12-07 20:00:00,9160,0,20.57,4.25
2023-12-07 21:00:00,8964,0,20.9,3.0
2023-12-07 22:00:00,8503,0,20.55,3.68
2023-12-07 23:00:00,8139,0,20.63,4.57
2023-12-08 01:00:00,7390,0,20.95,5.07
2023-12-08 02:00:00,6936,0,21.33,4.63
2023-12-08 03:00:00,6854,0,21.7,4.27
2023-12-08 04:00:00,6648,0,22.68,4.45
2023-12-08 05:00:00,6539,0,23.28,5.47
2023-12-08 06:00:00,6651,0,23.78,4.63
2023-12-08 07:00:00,6755,0,24.35,7.58
2023-12-08 08:00:00,7342,0,24.43,7.43
2023-12-08 09:00:00,7324,0,24.27,6.25
2023-12-08 10:00:00,7147,0,23.6,5.1
2023-12-08 11:00:00,7411,0,22.65,4.22
2023-12-08 12:00:00,8019,0,22.33,2.1
2023-12-08 13:00:00,8503,0,21.57,3.72
2023-12-08 14:00:00,7482,0,21.23,4.27
2023-12-08 15:00:00,7097,0,21.1,2.77
2023-12-08 16:00:00,6956,0,20.47,4.22
2023-12-08 17:00:00,7275,0,20.23,4.45
2023-12-08 18:00:00,8608,0,20.85,2.77
2023-12-08 19:00:00,8598,0,19.95,2.82
2023-12-08 20:00:00,8619,0,19.48,3.23
2023-12-08 21:00:00,8611,0,20.33,2.7
2023-12-08 22:00:00,8339,0,19.2,4.17
2023-12-08 23:00:00,7948,0,19.08,2.82
2023-12-09 01:00:00,7044,0,19.62,5.07
2023-12-09 02:00:00,6819,0,20.5,5.18
2023-12-09 03:00:00,6645,0,21.8,4.52
2023-12-09 04:00:00,6458,0,22.78,4.98
2023-12-09 05:00:00,6263,0,23.95,5.18
2023-12-09 06:00:00,6501,0,24.58,5.92
2023-12-09 07:00:00,7041,0,25.05,7.55
2023-12-09 08:00:00,7658,0,25.25,7.77
2023-12-09 09:00:00,7645,0,25.27,8.17
2023-12-09 10:00:00,7557,0,24.15,6.48
2023-12-09 11:00:00,7755,0,22.73,5.23
2023-12-09 12:00:00,8067,0,22.38,3.0
2023-12-09 13:00:00,8408,0,21.07,4.75
2023-12-09 14:00:00,8030,0,20.78,5.52
2023-12-09 15:00:00,7852,0,20.78,4.57
2023-12-09 16:00:00,7921,0,20.4,4.73
2023-12-09 17:00:00,8330,0,19.7,5.28
2023-12-09 18:00:00,9678,0,19.93,2.7
2023-12-09 19:00:00,9849,0,18.67,4.1
2023-12-09 20:00:00,9727,0,18.42,4.08
2023-12-09 21:00:00,9380,0,19.28,2.7
2023-12-09 22:00:00,9015,0,17.93,3.87
2023-12-09 23:00:00,8494,0,17.82,4.98
2023-12-10 01:00:00,7668,0,18.05,4.4
2023-12-10 02:00:00,7266,0,19.27,5.47
2023-12-10 03:00:00,6917,0,20.47,4.08
2023-12-10 04:00:00,6770,0,22.05,3.97
2023-12-10 05:00:00,6672,0,23.33,4.72
2023-12-10 06:00:00,7030,0,24.55,4.63
2023-12-10 07:00:00,7429,0,24.82,5.48
2023-12-10 08:00:00,8057,0,24.87,5.9
2023-12-10 09:00:00,8315,0,25.32,5.55
2023-12-10 10:00:00,8242,0,23.7,5.47
2023-12-10 11:00:00,8342,0,21.88,5.77
2023-12-10 12:00:00,8640,0,21.15,3.67
2023-12-10 13:00:00,8800,0,20.2,5.17
2023-12-10 14:00:00,8684,0,19.4,5.17
2023-12-10 15:00:00,8450,0,18.78,2.47
2023-12-10 16:00:00,8275,0,18.23,4.68
2023-12-10 17:00:00,8638,0,17.73,4.48
2023-12-10 18:00:00,9773,0,17.53,2.47
2023-12-10 19:00:00,9733,0,17.07,4.28
2023-12-10 20:00:00,9668,0,16.75,3.92
2023-12-10 21:00:00,9434,0,17.08,1.8
2023-12-10 22:00:00,9090,0,16.3,3.63
2023-12-10 23:00:00,8610,0,16.03,4.15
2023-12-11 01:00:00,7505,0,16.5,4.2
2023-12-11 02:00:00,7184,0,17.92,4.02
2023-12-11 03:00:00,6914,0,19.83,5.05
2023-12-11 04:00:00,6764,0,21.25,4.5
2023-12-11 05:00:00,6576,0,22.78,6.03
2023-12-11 06:00:00,6785,0,24.12,6.72
2023-12-11 07:00:00,7260,0,24.42,6.65
2023-12-11 08:00:00,7997,0,24.57,6.82
2023-12-11 09:00:00,8224,0,24.67,5.25
2023-12-11 10:00:00,8087,0,23.07,5.77
2023-12-11 11:00:00,8255,0,21.43,4.62
2023-12-11 12:00:00,8635,0,20.42,2.1
2023-12-11 13:00:00,8956,0,19.57,3.72
2023-12-11 14:00:00,8556,0,19.05,4.43
2023-12-11 15:00:00,8253,0,18.7,3.55
2023-12-11 16:00:00,8233,0,17.82,4.57
2023-12-11 17:00:00,8692,0,17.5,4.27
2023-12-11 18:00:00,9966,0,17.8,3.73
2023-12-11 19:00:00,9909,0,16.97,4.35
2023-12-11 20:00:00,9761,0,17.0,3.63
2023-12-11 21:00:00,9505,0,17.37,1.2
2023-12-11 22:00:00,8966,0,16.22,3.97
2023-12-11 23:00:00,8559,0,16.17,3.12
2023-12-12 01:00:00,7496,0,16.67,3.85
2023-12-12 02:00:00,7143,0,18.12,4.03
2023-12-12 03:00:00,6856,0,19.22,2.7
2023-12-12 04:00:00,6685,0,20.98,3.92
2023-12-12 05:00:00,6609,0,22.65,3.97
2023-12-12 06:00:00,6817,0,23.45,5.17
2023-12-12 07:00:00,7218,0,24.23,4.75
2023-12-12 08:00:00,8048,0,24.23,4.68
2023-12-12 09:00:00,8201,0,24.73,3.37
2023-12-12 10:00:00,8334,0,22.53,4.57
2023-12-12 11:00:00,8388,0,20.97,4.45
2023-12-12 12:00:00,8827,0,20.5,2.53
2023-12-12 13:00:00,9203,0,19.18,3.9
2023-12-12 14:00:00,8699,0,18.55,3.97
2023-12-12 15:00:00,8573,0,18.32,2.63
2023-12-12 16:00:00,8357,0,17.8,2.77
2023-12-12 17:00:00,8740,0,17.57,2.83
2023-12-12 18:00:00,9636,0,17.67,2.52
2023-12-12 19:00:00,10020,0,17.02,3.67
2023-12-12 20:00:00,9910,0,17.07,3.38
2023-12-12 21:00:00,9543,0,16.87,1.2
2023-12-12 22:00:00,8974,0,16.5,2.28
2023-12-12 23:00:00,8407,0,16.43,2.33
2023-12-13 01:00:00,7442,0,16.68,3.37
2023-12-13 02:00:00,7123,0,17.88,3.6
2023-12-13 03:00:00,6823,0,19.37,3.37
2023-12-13 04:00:00,6671,0,21.13,3.37
2023-12-13 05:00:00,6602,0,22.52,5.37
2023-12-13 06:00:00,6781,0,24.42,5.47
2023-12-13 07:00:00,7201,0,23.97,5.67
2023-12-13 08:00:00,8053,0,24.13,6.38
2023-12-13 09:00:00,8421,0,25.08,5.3
2023-12-13 10:00:00,8336,0,23.1,5.17
2023-12-13 11:00:00,8417,0,21.4,5.22
2023-12-13 12:00:00,9003,0,20.12,4.5
2023-12-13 13:00:00,9145,0,19.02,5.72
2023-12-13 14:00:00,8634,0,18.45,5.12
2023-12-13 15:00:00,8473,0,17.92,2.1
2023-12-13 16:00:00,8248,0,17.25,3.65
2023-12-13 17:00:00,8753,0,17.03,3.23
2023-12-13 18:00:00,10083,0,16.82,2.1
2023-12-13 19:00:00,9988,0,16.27,3.32
2023-12-13 20:00:00,9625,0,15.87,3.25
2023-12-13 21:00:00,9314,0,15.97,2.4
2023-12-13 22:00:00,8891,0,15.03,3.43
2023-12-13 23:00:00,8332,0,14.72,4.38
2023-12-14 01:00:00,7322,0,15.17,3.92
2023-12-14 02:00:00,7049,0,16.78,3.53
2023-12-14 03:00:00,6834,0,18.92,3.37
2023-12-14 04:00:00,6562,0,21.08,3.67
2023-12-14 05:00:00,6526,0,22.68,7.05
2023-12-14 06:00:00,6967,0,24.45,6.73
2023-12-14 07:00:00,7307,0,24.33,4.37
2023-12-14 08:00:00,7838,0,24.47,4.03
2023-12-14 09:00:00,8376,0,25.28,3.98
2023-12-14 10:00:00,8326,0,23.05,5.42
2023-12-14 11:00:00,8398,0,21.4,5.35
2023-12-14 12:00:00,8870,0,19.85,3.0
2023-12-14 13:00:00,8937,0,19.37,5.12
2023-12-14 14:00:00,8835,0,17.95,3.55
2023-12-14 15:00:00,8441,0,17.25,1.8
2023-12-14 16:00:00,8304,0,16.48,4.4
2023-12-14 17:00:00,8842,0,16.32,4.08
2023-12-14 18:00:00,9911,0,16.27,3.78
2023-12-14 19:00:00,9787,0,15.48,3.98
2023-12-14 20:00:00,9537,0,15.0,4.23
2023-12-14 21:00:00,9371,0,15.45,1.8
2023-12-14 22:00:00,8835,0,14.32,4.53
2023-12-14 23:00:00,8236,0,14.15,4.57
2023-12-15 01:00:00,7416,0,14.62,4.75
2023-12-15 02:00:00,7029,0,16.45,4.4
2023-12-15 03:00:00,6790,0,18.97,2.17
2023-12-15 04:00:00,6567,0,20.7,4.98
2023-12-15 05:00:00,6439,0,22.32,5.72
2023-12-15 06:00:00,6555,0,24.1,4.88
2023-12-15 07:00:00,6651,0,24.0,6.52
2023-12-15 08:00:00,7171,0,24.28,6.93
2023-12-15 09:00:00,7222,0,24.97,4.28
2023-12-15 10:00:00,7079,0,23.08,6.07
2023-12-15 11:00:00,7171,0,21.32,6.07
2023-12-15 12:00:00,7625,0,20.13,2.77
2023-12-15 13:00:00,8004,0,19.08,4.63
2023-12-15 14:00:00,7144,0,18.35,5.7
2023-12-15 15:00:00,6589,0,17.25,1.8
2023-12-15 16:00:00,6514,0,17.3,3.53
2023-12-15 17:00:00,6926,0,16.93,2.57
2023-12-15 18:00:00,8466,0,16.43,1.2
2023-12-15 19:00:00,8342,0,15.98,3.88
2023-12-15 20:00:00,8434,0,15.65,3.92
2023-12-15 21:00:00,8401,0,15.77,1.8
2023-12-15 22:00:00,7956,0,15.05,3.97
2023-12-15 23:00:00,7549,0,14.88,3.48
2023-12-16 01:00:00,6786,0,15.22,5.05
2023-12-16 02:00:00,6341,0,16.63,4.57
2023-12-16 03:00:00,6033,0,18.1,3.37
2023-12-16 04:00:00,5912,0,19.9,4.53
2023-12-16 05:00:00,5848,0,21.8,4.72
2023-12-16 06:00:00,6038,0,23.83,5.98
2023-12-16 07:00:00,6182,0,24.1,4.75
2023-12-16 08:00:00,6677,0,24.42,4.95
2023-12-16 09:00:00,6645,0,25.18,4.22
2023-12-16 10:00:00,6602,0,23.05,4.33
2023-12-16 11:00:00,6762,0,21.33,4.27
2023-12-16 12:00:00,7199,0,20.33,2.1
2023-12-16 13:00:00,7563,0,18.88,3.9
2023-12-16 14:00:00,7445,0,18.2,3.53
2023-12-16 15:00:00,6691,0,17.2,1.2
2023-12-16 16:00:00,6421,0,17.3,2.1
2023-12-16 17:00:00,6706,0,16.82,2.4
2023-12-16 18:00:00,8192,0,16.27,1.2
2023-12-16 19:00:00,8159,0,15.58,3.38
2023-12-16 20:00:00,8097,0,15.3,2.88
2023-12-16 21:00:00,7866,0,15.52,0.9
2023-12-16 22:00:00,7672,0,14.9,2.75
2023-12-16 23:00:00,7296,0,14.65,3.32
2023-12-17 01:00:00,6452,0,14.82,3.97
2023-12-17 02:00:00,6169,0,16.38,3.07
2023-12-17 03:00:00,5921,0,18.47,4.27
2023-12-17 04:00:00,5693,0,20.4,4.63
2023-12-17 05:00:00,5635,0,22.3,4.22
2023-12-17 06:00:00,6111,0,24.3,5.17
2023-12-17 07:00:00,6638,0,24.43,3.78
2023-12-17 08:00:00,7556,0,24.55,4.5
2023-12-17 09:00:00,7877,0,25.62,3.97
2023-12-17 10:00:00,7969,0,23.47,2.82
2023-12-17 11:00:00,8100,0,21.92,3.78
2023-12-17 12:00:00,8567,0,20.5,1.2
2023-12-17 13:00:00,8770,0,19.18,2.95
2023-12-17 14:00:00,8499,0,18.52,2.75
2023-12-17 15:00:00,8003,0,17.83,1.2
2023-12-17 16:00:00,7908,0,17.27,2.7
2023-12-17 17:00:00,8238,0,16.82,2.1
2023-12-17 18:00:00,9638,0,16.37,0.6
2023-12-17 19:00:00,9648,0,15.62,2.47
2023-12-17 20:00:00,9365,0,15.28,3.0
2023-12-17 21:00:00,9116,0,15.65,0.3
2023-12-17 22:00:00,8736,0,14.68,3.0
2023-12-17 23:00:00,8190,0,14.32,4.33
2023-12-18 01:00:00,7159,0,15.03,4.27
2023-12-18 02:00:00,6752,0,16.5,5.47
2023-12-18 03:00:00,6490,0,18.93,3.9
2023-12-18 04:00:00,6339,0,20.47,4.68
2023-12-18 05:00:00,6274,0,22.5,4.68
2023-12-18 06:00:00,6509,0,24.72,4.58
2023-12-18 07:00:00,7092,0,24.5,5.0
2023-12-18 08:00:00,8756,0,24.33,4.38
2023-12-18 09:00:00,8176,0,25.57,3.92
2023-12-18 10:00:00,8059,0,23.47,4.8
2023-12-18 11:00:00,8550,0,21.58,4.38
2023-12-18 12:00:00,8756,0,20.12,1.8
2023-12-18 13:00:00,9200,0,19.43,3.35
2023-12-18 14:00:00,8895,0,18.73,2.93
2023-12-18 15:00:00,8432,0,18.52,1.5
2023-12-18 16:00:00,8318,0,18.13,3.62
2023-12-18 17:00:00,8570,0,17.38,4.08
2023-12-18 18:00:00,10111,0,16.87,1.8
2023-12-18 19:00:00,9874,0,15.98,3.68
2023-12-18 20:00:00,9616,0,15.6,3.42
2023-12-18 21:00:00,9346,0,15.78,1.8
2023-12-18 22:00:00,8825,0,14.83,3.55
2023-12-18 23:00:00,8232,0,14.62,4.27
2023-12-19 01:00:00,7267,0,14.87,3.6
2023-12-19 02:00:00,6887,0,16.55,3.83
2023-12-19 03:00:00,6624,0,18.72,4.87
2023-12-19 04:00:00,6367,0,20.6,6.28
2023-12-19 05:00:00,6353,0,22.48,4.85
2023-12-19 06:00:00,6765,0,24.75,4.58
2023-12-19 07:00:00,7267,0,24.47,6.98
2023-12-19 08:00:00,8013,0,24.67,4.97
2023-12-19 09:00:00,8347,0,25.42,4.28
2023-12-19 10:00:00,8272,0,23.32,4.5
2023-12-19 11:00:00,8459,0,21.13,4.38
2023-12-19 12:00:00,8790,0,20.37,2.4
2023-12-19 13:00:00,9165,0,18.83,4.73
2023-12-19 14:00:00,8812,0,18.35,5.17
2023-12-19 15:00:00,8498,0,18.77,1.87
2023-12-19 16:00:00,8346,0,17.58,5.7
2023-12-19 17:00:00,8769,0,17.03,5.22
2023-12-19 18:00:00,10180,0,17.33,1.8
2023-12-19 19:00:00,10016,0,16.37,4.4
2023-12-19 20:00:00,9758,0,15.95,3.92
2023-12-19 21:00:00,9373,0,16.43,2.1
2023-12-19 22:00:00,8926,0,15.37,4.33
2023-12-19 23:00:00,8443,0,15.13,5.05
2023-12-20 01:00:00,7375,0,15.37,5.18
2023-12-20 02:00:00,6996,0,17.02,4.87
2023-12-20 03:00:00,6748,0,19.25,4.4
2023-12-20 04:00:00,6577,0,20.67,4.75
2023-12-20 05:00:00,6533,0,22.68,4.13
2023-12-20 06:00:00,6838,0,24.55,3.98
2023-12-20 07:00:00,7391,0,24.55,5.6
2023-12-20 08:00:00,8237,0,24.72,5.83
2023-12-20 09:00:00,8519,0,24.8,2.12
2023-12-20 10:00:00,8264,0,23.7,4.27
2023-12-20 11:00:00,8495,0,21.85,4.8
2023-12-20 12:00:00,9048,0,20.77,2.47
2023-12-20 13:00:00,9283,0,19.72,4.33
2023-12-20 14:00:00,8858,0,18.95,4.2
2023-12-20 15:00:00,8549,0,18.67,0.9
2023-12-20 16:00:00,8494,0,17.6,3.97
2023-12-20 17:00:00,8597,0,17.15,4.43
2023-12-20 18:00:00,10093,0,17.47,2.77
2023-12-20 19:00:00,9924,0,16.97,3.07
2023-12-20 20:00:00,9734,0,16.43,3.48
2023-12-20 21:00:00,9443,0,16.82,2.17
2023-12-20 22:00:00,9025,0,15.72,3.62
2023-12-20 23:00:00,8448,0,15.55,3.85
2023-12-21 01:00:00,7491,0,15.8,2.47
2023-12-21 02:00:00,7098,0,17.22,3.65
2023-12-21 03:00:00,6912,0,19.68,3.73
2023-12-21 04:00:00,6667,0,21.05,3.13
2023-12-21 05:00:00,6620,0,22.93,3.35
2023-12-21 06:00:00,6871,0,25.08,3.37
2023-12-21 07:00:00,7492,0,24.98,4.68
2023-12-21 08:00:00,8289,0,24.92,4.27
2023-12-21 09:00:00,8526,0,25.73,4.87
2023-12-21 10:00:00,8463,0,23.88,3.8
2023-12-21 11:00:00,8755,0,22.25,3.8
2023-12-21 12:00:00,9235,0,20.75,1.8
2023-12-21 13:00:00,9544,0,19.32,3.37
2023-12-21 14:00:00,9086,0,18.78,4.45
2023-12-21 15:00:00,8749,0,18.83,0.3
2023-12-21 16:00:00,8560,0,17.9,4.38
2023-12-21 17:00:00,8919,0,17.82,3.25
2023-12-21 18:00:00,10145,0,17.43,0.3
2023-12-21 19:00:00,10061,0,16.77,3.13
2023-12-21 20:00:00,9696,0,16.52,2.77
2023-12-21 21:00:00,9542,0,16.8,0.3
2023-12-21 22:00:00,9099,0,15.78,2.45
2023-12-21 23:00:00,8609,0,15.52,2.4
2023-12-22 01:00:00,7596,0,16.2,2.88
2023-12-22 02:00:00,7279,0,17.78,3.67
2023-12-22 03:00:00,7063,0,20.3,3.0
2023-12-22 04:00:00,6827,0,21.85,4.1
2023-12-22 05:00:00,6628,0,23.67,3.98
2023-12-22 06:00:00,6836,0,25.38,4.27
2023-12-22 07:00:00,6961,0,25.4,4.15
2023-12-22 08:00:00,7451,0,25.55,4.57
2023-12-22 09:00:00,7457,0,25.78,4.8
2023-12-22 10:00:00,7416,0,24.0,3.92
2023-12-22 11:00:00,7626,0,22.22,3.83
2023-12-22 12:00:00,8173,0,21.48,1.5
2023-12-22 13:00:00,8733,0,19.87,3.6
2023-12-22 14:00:00,7377,0,19.33,3.78
2023-12-22 15:00:00,9635,0,19.2,1.5
2023-12-22 16:00:00,6814,0,17.97,3.73
2023-12-22 17:00:00,7321,0,17.65,3.07
2023-12-22 18:00:00,8694,0,17.95,1.5
2023-12-22 19:00:00,8663,0,17.35,3.23
2023-12-22 20:00:00,8677,0,17.12,2.47
2023-12-22 21:00:00,8590,0,17.28,1.5
2023-12-22 22:00:00,8236,0,16.8,2.63
2023-12-23 01:00:00,6871,0,17.2,4.22
2023-12-23 02:00:00,6614,0,18.68,4.55
2023-12-23 03:00:00,6411,0,20.33,1.8
2023-12-23 04:00:00,6197,0,21.85,3.07
2023-12-23 05:00:00,6252,0,23.25,2.9
2023-12-23 06:00:00,6681,0,24.72,3.0
2023-12-23 07:00:00,6843,0,25.17,4.52
2023-12-23 08:00:00,7543,0,25.23,5.4
2023-12-23 09:00:00,7689,0,25.13,3.97
2023-12-23 10:00:00,7726,0,23.97,4.5
2023-12-23 11:00:00,7969,0,22.52,3.23
2023-12-23 12:00:00,8475,0,21.73,1.2
2023-12-23 13:00:00,8843,0,20.33,2.4
2023-12-23 14:00:00,8507,0,19.5,2.77
2023-12-23 15:00:00,8247,0,19.75,1.5
2023-12-23 16:00:00,8335,0,19.03,2.65
2023-12-23 17:00:00,8694,0,18.83,2.33
2023-12-23 18:00:00,9892,0,18.52,2.4
2023-12-23 19:00:00,9910,0,17.9,2.75
2023-12-23 20:00:00,9833,0,17.62,2.82
2023-12-23 21:00:00,9435,0,17.6,0.9
2023-12-23 22:00:00,9024,0,17.47,2.22
2023-12-23 23:00:00,8498,0,17.45,2.23
2023-12-24 01:00:00,7476,0,18.08,2.95
2023-12-24 02:00:00,7122,0,19.33,2.45
2023-12-24 03:00:00,6831,0,20.38,1.8
2023-12-24 04:00:00,6718,0,22.22,3.13
2023-12-24 05:00:00,6565,0,23.7,1.92
2023-12-24 06:00:00,6939,0,24.93,4.2
2023-12-24 07:00:00,7382,0,25.45,3.72
2023-12-24 08:00:00,8133,0,25.63,3.37
2023-12-24 09:00:00,8559,0,24.6,2.77
2023-12-24 10:00:00,8557,0,24.12,3.43
2023-12-24 11:00:00,8748,0,22.95,3.5
2023-12-24 12:00:00,9141,0,21.73,1.5
2023-12-24 13:00:00,9494,0,21.2,2.75
2023-12-24 14:00:00,9027,0,20.62,3.0
2023-12-24 15:00:00,8565,0,19.53,1.5
2023-12-24 16:00:00,8466,0,19.18,3.3
2023-12-24 17:00:00,8881,0,18.53,3.18
2023-12-24 18:00:00,10203,0,18.57,0.9
2023-12-24 19:00:00,9985,0,17.93,2.93
2023-12-24 20:00:00,9940,0,17.93,3.05
2023-12-24 21:00:00,9662,0,18.02,2.33
2023-12-24 22:00:00,9148,0,17.17,2.35
2023-12-24 23:00:00,8570,0,16.83,2.52
2023-12-25 01:00:00,7624,0,17.42,3.47
2023-12-25 02:00:00,7288,0,18.73,3.23
2023-12-25 03:00:00,6975,0,20.58,2.35
2023-12-25 04:00:00,6844,0,22.27,2.1
2023-12-25 05:00:00,6658,0,23.8,2.52
2023-12-25 06:00:00,6987,0,25.18,3.07
2023-12-25 07:00:00,7313,0,25.63,3.02
2023-12-25 08:00:00,7982,0,25.83,2.65
2023-12-25 09:00:00,8527,0,26.13,2.95
2023-12-25 10:00:00,8375,0,24.15,3.0
2023-12-25 11:00:00,8536,0,22.77,2.33
2023-12-25 12:00:00,9015,0,21.73,2.17
2023-12-25 13:00:00,9225,0,20.65,1.98
2023-12-25 14:00:00,8919,0,19.9,3.0
2023-12-25 15:00:00,8434,0,19.52,2.17
2023-12-25 16:00:00,8301,0,18.83,2.22
2023-12-25 17:00:00,8535,0,17.95,2.7
2023-12-25 18:00:00,9977,0,18.43,0.9
2023-12-25 19:00:00,9985,0,17.4,2.7
2023-12-25 20:00:00,9709,0,17.23,2.65
2023-12-25 21:00:00,9428,0,17.68,2.33
2023-12-25 22:00:00,8944,0,16.83,2.7
